Drumming_bout,Subspecies,Population,Community,Individual,Date,Total_bout_duration,N_hits,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Context_Before,Context_After,Context,IBI_i,IBI,IBI_ms,Pop_com_code,Com_indiv_code,Bout_cv,Bout_npvi,IBI_cluster,Bout_entropy,Days_before_2024,Date_year,Date_month,Date_day
276,Eastern,Budongo,Sonso,Individual 60,21.06.21,0.86038,5,With,Build-Up,Climax,1,2,Traveling,Traveling,Traveling,1,0.366407,366.407,Budongo (Sonso),Sonso (Individual 60),0.43330444559960934,46.89866077209026,short,0.0,924.0,2021.0,06,21
276,Eastern,Budongo,Sonso,Individual 60,21.06.21,0.86038,5,With,Build-Up,Climax,1,2,Traveling,Traveling,Traveling,2,0.176418,176.41799999999998,Budongo (Sonso),Sonso (Individual 60),0.43330444559960934,46.89866077209026,short,0.0,924.0,2021.0,06,21
276,Eastern,Budongo,Sonso,Individual 60,21.06.21,0.86038,5,With,Build-Up,Climax,1,2,Traveling,Traveling,Traveling,3,0.203559,203.559,Budongo (Sonso),Sonso (Individual 60),0.43330444559960934,46.89866077209026,short,0.0,924.0,2021.0,06,21
276,Eastern,Budongo,Sonso,Individual 60,21.06.21,0.86038,5,With,Build-Up,Climax,1,2,Traveling,Traveling,Traveling,4,0.113993,113.993,Budongo (Sonso),Sonso (Individual 60),0.43330444559960934,46.89866077209026,short,0.0,924.0,2021.0,06,21
282,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.49196,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,1,0.087762,87.762,Budongo (Waibira),Waibira (Individual 92),0.9676578475775508,70.24897952784477,short,0.0,2440.0,2017.0,04,27
282,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.49196,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,2,0.109038,109.038,Budongo (Waibira),Waibira (Individual 92),0.9676578475775508,70.24897952784477,short,0.0,2440.0,2017.0,04,27
282,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.49196,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,3,0.194141,194.14100000000002,Budongo (Waibira),Waibira (Individual 92),0.9676578475775508,70.24897952784477,short,0.0,2440.0,2017.0,04,27
282,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.49196,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,4,0.087762,87.762,Budongo (Waibira),Waibira (Individual 92),0.9676578475775508,70.24897952784477,short,0.0,2440.0,2017.0,04,27
282,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.49196,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,5,0.242011,242.011,Budongo (Waibira),Waibira (Individual 92),0.9676578475775508,70.24897952784477,short,0.0,2440.0,2017.0,04,27
282,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.49196,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,6,0.771243,771.243,Budongo (Waibira),Waibira (Individual 92),0.9676578475775508,70.24897952784477,short,0.0,2440.0,2017.0,04,27
283,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.08445,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,1,0.224404,224.404,Budongo (Waibira),Waibira (Individual 92),0.5396305373775104,56.56565810972475,short,0.0,2440.0,2017.0,04,27
283,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.08445,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,2,0.132825,132.825,Budongo (Waibira),Waibira (Individual 92),0.5396305373775104,56.56565810972475,short,0.0,2440.0,2017.0,04,27
283,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.08445,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,3,0.172673,172.673,Budongo (Waibira),Waibira (Individual 92),0.5396305373775104,56.56565810972475,short,0.0,2440.0,2017.0,04,27
283,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.08445,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,4,0.10294,102.94,Budongo (Waibira),Waibira (Individual 92),0.5396305373775104,56.56565810972475,short,0.0,2440.0,2017.0,04,27
283,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.08445,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,5,0.079695,79.69500000000001,Budongo (Waibira),Waibira (Individual 92),0.5396305373775104,56.56565810972475,short,0.0,2440.0,2017.0,04,27
283,Eastern,Budongo,Waibira,Individual 92,27.04.17,1.08445,7,With,Build-Up,Climax,1,2,NV,NV,Traveling,6,0.371911,371.911,Budongo (Waibira),Waibira (Individual 92),0.5396305373775104,56.56565810972475,short,0.0,2440.0,2017.0,04,27
300,Eastern,Budongo,Waibira,Individual 83,15.06.19,0.91296,4,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.05313,53.129999999999995,Budongo (Waibira),Waibira (Individual 83),1.1213359657201336,170.35595773196906,medium,1.3082708345352603,1661.0,2019.0,06,15
300,Eastern,Budongo,Waibira,Individual 83,15.06.19,0.91296,4,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.786777,786.7769999999999,Budongo (Waibira),Waibira (Individual 83),1.1213359657201336,170.35595773196906,short,1.3082708345352603,1661.0,2019.0,06,15
300,Eastern,Budongo,Waibira,Individual 83,15.06.19,0.91296,4,With,Climax,Climax,2,2,NV,NV,Traveling,3,0.073054,73.05399999999999,Budongo (Waibira),Waibira (Individual 83),1.1213359657201336,170.35595773196906,medium,1.3082708345352603,1661.0,2019.0,06,15
309,Eastern,Budongo,Waibira,Individual 79,20.06.19,0.7488,4,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.097959,97.959,Budongo (Waibira),Waibira (Individual 79),0.43467870231891476,62.06625046313344,medium,1.3082708345352603,1656.0,2019.0,06,20
309,Eastern,Budongo,Waibira,Individual 79,20.06.19,0.7488,4,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.345687,345.687,Budongo (Waibira),Waibira (Individual 79),0.43467870231891476,62.06625046313344,short,1.3082708345352603,1656.0,2019.0,06,20
309,Eastern,Budongo,Waibira,Individual 79,20.06.19,0.7488,4,With,Climax,Climax,2,2,NV,NV,Traveling,3,0.305158,305.15799999999996,Budongo (Waibira),Waibira (Individual 79),0.43467870231891476,62.06625046313344,short,1.3082708345352603,1656.0,2019.0,06,20
310,Eastern,Budongo,Waibira,Individual 79,20.06.19,0.42772,3,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.09566,95.66,Budongo (Waibira),Waibira (Individual 79),0.5527022098362495,110.5404419672499,medium,1.0,1656.0,2019.0,06,20
310,Eastern,Budongo,Waibira,Individual 79,20.06.19,0.42772,3,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.332064,332.064,Budongo (Waibira),Waibira (Individual 79),0.5527022098362495,110.5404419672499,short,1.0,1656.0,2019.0,06,20
313,Eastern,Budongo,Waibira,Individual 87,23.06.19,1.04268,5,With,Climax,Let-Down,2,3,NV,NV,Resting,1,0.074714,74.714,Budongo (Waibira),Waibira (Individual 87),0.418956657455497,48.70040887362152,short,1.4338343733773984,1653.0,2019.0,06,23
313,Eastern,Budongo,Waibira,Individual 87,23.06.19,1.04268,5,With,Climax,Let-Down,2,3,NV,NV,Resting,2,0.295537,295.537,Budongo (Waibira),Waibira (Individual 87),0.418956657455497,48.70040887362152,long,1.4338343733773984,1653.0,2019.0,06,23
313,Eastern,Budongo,Waibira,Individual 87,23.06.19,1.04268,5,With,Climax,Let-Down,2,3,NV,NV,Resting,3,0.351987,351.98699999999997,Budongo (Waibira),Waibira (Individual 87),0.418956657455497,48.70040887362152,long,1.4338343733773984,1653.0,2019.0,06,23
313,Eastern,Budongo,Waibira,Individual 87,23.06.19,1.04268,5,With,Climax,Let-Down,2,3,NV,NV,Resting,4,0.320441,320.441,Budongo (Waibira),Waibira (Individual 87),0.418956657455497,48.70040887362152,long,1.4338343733773984,1653.0,2019.0,06,23
314,Eastern,Budongo,Waibira,Individual 80,23.06.19,0.56678,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.075441,75.44099999999999,Budongo (Waibira),Waibira (Individual 80),0.8614000090823788,140.0717253848618,short,1.3082708345352603,1653.0,2019.0,06,23
314,Eastern,Budongo,Waibira,Individual 80,23.06.19,0.56678,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.419072,419.072,Budongo (Waibira),Waibira (Individual 80),0.8614000090823788,140.0717253848618,long,1.3082708345352603,1653.0,2019.0,06,23
314,Eastern,Budongo,Waibira,Individual 80,23.06.19,0.56678,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3,0.072269,72.269,Budongo (Waibira),Waibira (Individual 80),0.8614000090823788,140.0717253848618,short,1.3082708345352603,1653.0,2019.0,06,23
323,Eastern,Budongo,Waibira,Individual 80,03.07.19,0.32439,3,With,Build-Up,Unk,1,0,NV,NV,Traveling,1,0.042131,42.131,Budongo (Waibira),Waibira (Individual 80),0.7402407632905345,148.0481526581069,short,1.0,1643.0,2019.0,07,03
323,Eastern,Budongo,Waibira,Individual 80,03.07.19,0.32439,3,With,Build-Up,Unk,1,0,NV,NV,Traveling,2,0.282254,282.254,Budongo (Waibira),Waibira (Individual 80),0.7402407632905345,148.0481526581069,medium,1.0,1643.0,2019.0,07,03
325,Eastern,Budongo,Waibira,Individual 83,08.07.19,0.46087,4,With,Roar,Roar,1,1,NV,NV,Traveling,1,0.067715,67.715,Budongo (Waibira),Waibira (Individual 83),0.8377949184102642,137.11025298204424,medium,0.0,1638.0,2019.0,07,08
325,Eastern,Budongo,Waibira,Individual 83,08.07.19,0.46087,4,With,Roar,Roar,1,1,NV,NV,Traveling,2,0.335543,335.543,Budongo (Waibira),Waibira (Individual 83),0.8377949184102642,137.11025298204424,medium,0.0,1638.0,2019.0,07,08
325,Eastern,Budongo,Waibira,Individual 83,08.07.19,0.46087,4,With,Roar,Roar,1,1,NV,NV,Traveling,3,0.057608,57.608,Budongo (Waibira),Waibira (Individual 83),0.8377949184102642,137.11025298204424,medium,0.0,1638.0,2019.0,07,08
329,Eastern,Budongo,Waibira,Individual 92,16.07.19,0.84633,6,With,Unk,Unk,0,0,NV,NV,Traveling,1,0.140699,140.69899999999998,Budongo (Waibira),Waibira (Individual 92),0.3132189033331786,27.472619582906066,short,0.0,1630.0,2019.0,07,16
329,Eastern,Budongo,Waibira,Individual 92,16.07.19,0.84633,6,With,Unk,Unk,0,0,NV,NV,Traveling,2,0.126184,126.184,Budongo (Waibira),Waibira (Individual 92),0.3132189033331786,27.472619582906066,short,0.0,1630.0,2019.0,07,16
329,Eastern,Budongo,Waibira,Individual 92,16.07.19,0.84633,6,With,Unk,Unk,0,0,NV,NV,Traveling,3,0.116222,116.22200000000001,Budongo (Waibira),Waibira (Individual 92),0.3132189033331786,27.472619582906066,short,0.0,1630.0,2019.0,07,16
329,Eastern,Budongo,Waibira,Individual 92,16.07.19,0.84633,6,With,Unk,Unk,0,0,NV,NV,Traveling,4,0.251538,251.53799999999998,Budongo (Waibira),Waibira (Individual 92),0.3132189033331786,27.472619582906066,short,0.0,1630.0,2019.0,07,16
329,Eastern,Budongo,Waibira,Individual 92,16.07.19,0.84633,6,With,Unk,Unk,0,0,NV,NV,Traveling,5,0.21169,211.69,Budongo (Waibira),Waibira (Individual 92),0.3132189033331786,27.472619582906066,short,0.0,1630.0,2019.0,07,16
330,Eastern,Budongo,Waibira,Individual 92,16.07.19,0.37067,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.078035,78.035,Budongo (Waibira),Waibira (Individual 92),0.4059467053949438,44.14233045275854,short,0.0,1630.0,2019.0,07,16
330,Eastern,Budongo,Waibira,Individual 92,16.07.19,0.37067,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.099204,99.204,Budongo (Waibira),Waibira (Individual 92),0.4059467053949438,44.14233045275854,short,0.0,1630.0,2019.0,07,16
330,Eastern,Budongo,Waibira,Individual 92,16.07.19,0.37067,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3,0.193427,193.427,Budongo (Waibira),Waibira (Individual 92),0.4059467053949438,44.14233045275854,short,0.0,1630.0,2019.0,07,16
333,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.75711,4,With,Climax,Let-Down,2,3,NV,NV,Traveling,1,0.105724,105.724,Budongo (Waibira),Waibira (Individual 79),0.4109095802326927,51.279427447681734,medium,1.3082708345352603,1626.0,2019.0,07,20
333,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.75711,4,With,Climax,Let-Down,2,3,NV,NV,Traveling,2,0.324177,324.177,Budongo (Waibira),Waibira (Individual 79),0.4109095802326927,51.279427447681734,short,1.3082708345352603,1626.0,2019.0,07,20
333,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.75711,4,With,Climax,Let-Down,2,3,NV,NV,Traveling,3,0.327204,327.204,Budongo (Waibira),Waibira (Individual 79),0.4109095802326927,51.279427447681734,short,1.3082708345352603,1626.0,2019.0,07,20
334,Eastern,Budongo,Waibira,Individual 79,20.07.19,1.16515,4,With,Roar,Roar,1,1,NV,NV,Traveling,1,0.101279,101.279,Budongo (Waibira),Waibira (Individual 79),0.6811738485073292,91.44746137168733,medium,1.584962500721156,1626.0,2019.0,07,20
334,Eastern,Budongo,Waibira,Individual 79,20.07.19,1.16515,4,With,Roar,Roar,1,1,NV,NV,Traveling,2,0.324177,324.177,Budongo (Waibira),Waibira (Individual 79),0.6811738485073292,91.44746137168733,short,1.584962500721156,1626.0,2019.0,07,20
334,Eastern,Budongo,Waibira,Individual 79,20.07.19,1.16515,4,With,Roar,Roar,1,1,NV,NV,Traveling,3,0.739694,739.694,Budongo (Waibira),Waibira (Individual 79),0.6811738485073292,91.44746137168733,long,1.584962500721156,1626.0,2019.0,07,20
335,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.39652,3,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.101587,101.587,Budongo (Waibira),Waibira (Individual 79),0.48760201353791527,97.52040270758306,medium,1.0,1626.0,2019.0,07,20
335,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.39652,3,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.294929,294.929,Budongo (Waibira),Waibira (Individual 79),0.48760201353791527,97.52040270758306,short,1.0,1626.0,2019.0,07,20
336,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.43617,3,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.073698,73.698,Budongo (Waibira),Waibira (Individual 79),0.6620698667730466,132.4139733546093,medium,1.0,1626.0,2019.0,07,20
336,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.43617,3,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.362475,362.47499999999997,Budongo (Waibira),Waibira (Individual 79),0.6620698667730466,132.4139733546093,short,1.0,1626.0,2019.0,07,20
337,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.415,3,With,Build-Up,Let-Down,1,1,NV,NV,Traveling,1,0.076402,76.402,Budongo (Waibira),Waibira (Individual 79),0.6317975903614459,126.35951807228918,medium,1.0,1626.0,2019.0,07,20
337,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.415,3,With,Build-Up,Let-Down,1,1,NV,NV,Traveling,2,0.338598,338.598,Budongo (Waibira),Waibira (Individual 79),0.6317975903614459,126.35951807228918,short,1.0,1626.0,2019.0,07,20
338,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.88823,3,With,Climax,Let-Down,2,3,NV,NV,Traveling,1,0.377914,377.91400000000004,Budongo (Waibira),Waibira (Individual 79),0.14906178474244805,29.81235694848961,short,1.0,1626.0,2019.0,07,20
338,Eastern,Budongo,Waibira,Individual 79,20.07.19,0.88823,3,With,Climax,Let-Down,2,3,NV,NV,Traveling,2,0.510315,510.31499999999994,Budongo (Waibira),Waibira (Individual 79),0.14906178474244805,29.81235694848961,long,1.0,1626.0,2019.0,07,20
352,Eastern,Budongo,Waibira,Individual 87,27.11.19,1.04435,5,With,Climax,Climax,2,2,NV,NV,Resting,1,0.096414,96.414,Budongo (Waibira),Waibira (Individual 87),0.3741910688418332,44.28257683005454,short,1.4338343733773984,1496.0,2019.0,11,27
352,Eastern,Budongo,Waibira,Individual 87,27.11.19,1.04435,5,With,Climax,Climax,2,2,NV,NV,Resting,2,0.345266,345.266,Budongo (Waibira),Waibira (Individual 87),0.3741910688418332,44.28257683005454,long,1.4338343733773984,1496.0,2019.0,11,27
352,Eastern,Budongo,Waibira,Individual 87,27.11.19,1.04435,5,With,Climax,Climax,2,2,NV,NV,Resting,3,0.320511,320.51099999999997,Budongo (Waibira),Waibira (Individual 87),0.3741910688418332,44.28257683005454,long,1.4338343733773984,1496.0,2019.0,11,27
352,Eastern,Budongo,Waibira,Individual 87,27.11.19,1.04435,5,With,Climax,Climax,2,2,NV,NV,Resting,4,0.28216,282.16,Budongo (Waibira),Waibira (Individual 87),0.3741910688418332,44.28257683005454,long,1.4338343733773984,1496.0,2019.0,11,27
356,Eastern,Budongo,Waibira,Individual 77,23.12.19,0.24931,3,With,Climax,Climax,2,2,NV,NV,Resting,1,0.173589,173.589,Budongo (Waibira),Waibira (Individual 77),0.3925498674346499,78.50997348692998,long,0.0,1470.0,2019.0,12,23
356,Eastern,Budongo,Waibira,Individual 77,23.12.19,0.24931,3,With,Climax,Climax,2,2,NV,NV,Resting,2,0.075722,75.722,Budongo (Waibira),Waibira (Individual 77),0.3925498674346499,78.50997348692998,long,0.0,1470.0,2019.0,12,23
362,Eastern,Budongo,Waibira,Individual 77,31.12.19,1.75302,4,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.094987,94.98700000000001,Budongo (Waibira),Waibira (Individual 77),0.6231933696994041,98.89274553177171,long,1.3082708345352603,1462.0,2019.0,12,31
362,Eastern,Budongo,Waibira,Individual 77,31.12.19,1.75302,4,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.967995,967.995,Budongo (Waibira),Waibira (Individual 77),0.6231933696994041,98.89274553177171,short,1.3082708345352603,1462.0,2019.0,12,31
362,Eastern,Budongo,Waibira,Individual 77,31.12.19,1.75302,4,With,Climax,Climax,2,2,NV,NV,Traveling,3,0.690034,690.034,Budongo (Waibira),Waibira (Individual 77),0.6231933696994041,98.89274553177171,short,1.3082708345352603,1462.0,2019.0,12,31
369,Eastern,Budongo,Waibira,Individual 87,18.01.20,0.25626,3,Without,0,0,0,0,NV,NV,Resting,1,0.166722,166.722,Budongo (Waibira),Waibira (Individual 87),0.3012042550866704,60.24085101733409,short,0.0,1444.0,2020.0,01,18
369,Eastern,Budongo,Waibira,Individual 87,18.01.20,0.25626,3,Without,0,0,0,0,NV,NV,Resting,2,0.089536,89.536,Budongo (Waibira),Waibira (Individual 87),0.3012042550866704,60.24085101733409,short,0.0,1444.0,2020.0,01,18
375,Eastern,Budongo,Waibira,Individual 87,19.01.20,1.92265,9,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.10294,102.94,Budongo (Waibira),Waibira (Individual 87),0.42748372955738745,68.28092572010078,short,2.8676687467547968,1443.0,2020.0,01,19
375,Eastern,Budongo,Waibira,Individual 87,19.01.20,1.92265,9,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.249048,249.048,Budongo (Waibira),Waibira (Individual 87),0.42748372955738745,68.28092572010078,long,2.8676687467547968,1443.0,2020.0,01,19
375,Eastern,Budongo,Waibira,Individual 87,19.01.20,1.92265,9,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3,0.295537,295.537,Budongo (Waibira),Waibira (Individual 87),0.42748372955738745,68.28092572010078,long,2.8676687467547968,1443.0,2020.0,01,19
375,Eastern,Budongo,Waibira,Individual 87,19.01.20,1.92265,9,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,4,0.361949,361.949,Budongo (Waibira),Waibira (Individual 87),0.42748372955738745,68.28092572010078,long,2.8676687467547968,1443.0,2020.0,01,19
375,Eastern,Budongo,Waibira,Individual 87,19.01.20,1.92265,9,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,5,0.04981,49.81,Budongo (Waibira),Waibira (Individual 87),0.42748372955738745,68.28092572010078,short,2.8676687467547968,1443.0,2020.0,01,19
375,Eastern,Budongo,Waibira,Individual 87,19.01.20,1.92265,9,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,6,0.31546,315.46000000000004,Budongo (Waibira),Waibira (Individual 87),0.42748372955738745,68.28092572010078,long,2.8676687467547968,1443.0,2020.0,01,19
375,Eastern,Budongo,Waibira,Individual 87,19.01.20,1.92265,9,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,7,0.232444,232.44400000000002,Budongo (Waibira),Waibira (Individual 87),0.42748372955738745,68.28092572010078,long,2.8676687467547968,1443.0,2020.0,01,19
375,Eastern,Budongo,Waibira,Individual 87,19.01.20,1.92265,9,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,8,0.31546,315.46000000000004,Budongo (Waibira),Waibira (Individual 87),0.42748372955738745,68.28092572010078,long,2.8676687467547968,1443.0,2020.0,01,19
377,Eastern,Budongo,Waibira,Individual 79,19.01.20,0.61764,3,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.31546,315.46000000000004,Budongo (Waibira),Waibira (Individual 79),0.021504505875610046,4.300901175122009,short,0.0,1443.0,2020.0,01,19
377,Eastern,Budongo,Waibira,Individual 79,19.01.20,0.61764,3,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.302178,302.178,Budongo (Waibira),Waibira (Individual 79),0.021504505875610046,4.300901175122009,short,0.0,1443.0,2020.0,01,19
381,Eastern,Budongo,Waibira,Individual 77,23.01.20,0.4139,3,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.075587,75.587,Budongo (Waibira),Waibira (Individual 77),0.6347598350338124,126.95196700676247,long,0.0,1439.0,2020.0,01,23
381,Eastern,Budongo,Waibira,Individual 77,23.01.20,0.4139,3,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.338316,338.31600000000003,Budongo (Waibira),Waibira (Individual 77),0.6347598350338124,126.95196700676247,long,0.0,1439.0,2020.0,01,23
413,Eastern,Budongo,Waibira,Individual 92,29.01.20,1.38814,10,With,Unk,Unk,0,0,NV,NV,Traveling,1,0.193146,193.14600000000002,Budongo (Waibira),Waibira (Individual 92),0.16505664487187646,24.464234289711403,short,0.0,1433.0,2020.0,01,29
413,Eastern,Budongo,Waibira,Individual 92,29.01.20,1.38814,10,With,Unk,Unk,0,0,NV,NV,Traveling,2,0.16017,160.17000000000002,Budongo (Waibira),Waibira (Individual 92),0.16505664487187646,24.464234289711403,short,0.0,1433.0,2020.0,01,29
413,Eastern,Budongo,Waibira,Individual 92,29.01.20,1.38814,10,With,Unk,Unk,0,0,NV,NV,Traveling,3,0.116202,116.202,Budongo (Waibira),Waibira (Individual 92),0.16505664487187646,24.464234289711403,short,0.0,1433.0,2020.0,01,29
413,Eastern,Budongo,Waibira,Individual 92,29.01.20,1.38814,10,With,Unk,Unk,0,0,NV,NV,Traveling,4,0.16331,163.31,Budongo (Waibira),Waibira (Individual 92),0.16505664487187646,24.464234289711403,short,0.0,1433.0,2020.0,01,29
413,Eastern,Budongo,Waibira,Individual 92,29.01.20,1.38814,10,With,Unk,Unk,0,0,NV,NV,Traveling,5,0.169591,169.59099999999998,Budongo (Waibira),Waibira (Individual 92),0.16505664487187646,24.464234289711403,short,0.0,1433.0,2020.0,01,29
413,Eastern,Budongo,Waibira,Individual 92,29.01.20,1.38814,10,With,Unk,Unk,0,0,NV,NV,Traveling,6,0.10678,106.78,Budongo (Waibira),Waibira (Individual 92),0.16505664487187646,24.464234289711403,short,0.0,1433.0,2020.0,01,29
413,Eastern,Budongo,Waibira,Individual 92,29.01.20,1.38814,10,With,Unk,Unk,0,0,NV,NV,Traveling,7,0.169591,169.59099999999998,Budongo (Waibira),Waibira (Individual 92),0.16505664487187646,24.464234289711403,short,0.0,1433.0,2020.0,01,29
413,Eastern,Budongo,Waibira,Individual 92,29.01.20,1.38814,10,With,Unk,Unk,0,0,NV,NV,Traveling,8,0.150748,150.748,Budongo (Waibira),Waibira (Individual 92),0.16505664487187646,24.464234289711403,short,0.0,1433.0,2020.0,01,29
413,Eastern,Budongo,Waibira,Individual 92,29.01.20,1.38814,10,With,Unk,Unk,0,0,NV,NV,Traveling,9,0.158599,158.599,Budongo (Waibira),Waibira (Individual 92),0.16505664487187646,24.464234289711403,short,0.0,1433.0,2020.0,01,29
426,Eastern,Budongo,Waibira,Individual 79,04.02.20,1.00159,6,With,Climax,Let-Down,2,3,NV,NV,Traveling,1,0.070651,70.65100000000001,Budongo (Waibira),Waibira (Individual 79),0.60321819131267,48.92118705548776,medium,2.384080545409061,1427.0,2020.0,02,04
426,Eastern,Budongo,Waibira,Individual 79,04.02.20,1.00159,6,With,Climax,Let-Down,2,3,NV,NV,Traveling,2,0.062339,62.339,Budongo (Waibira),Waibira (Individual 79),0.60321819131267,48.92118705548776,medium,2.384080545409061,1427.0,2020.0,02,04
426,Eastern,Budongo,Waibira,Individual 79,04.02.20,1.00159,6,With,Climax,Let-Down,2,3,NV,NV,Traveling,3,0.203642,203.642,Budongo (Waibira),Waibira (Individual 79),0.60321819131267,48.92118705548776,medium,2.384080545409061,1427.0,2020.0,02,04
426,Eastern,Budongo,Waibira,Individual 79,04.02.20,1.00159,6,With,Climax,Let-Down,2,3,NV,NV,Traveling,4,0.365724,365.724,Budongo (Waibira),Waibira (Individual 79),0.60321819131267,48.92118705548776,short,2.384080545409061,1427.0,2020.0,02,04
426,Eastern,Budongo,Waibira,Individual 79,04.02.20,1.00159,6,With,Climax,Let-Down,2,3,NV,NV,Traveling,5,0.299229,299.22900000000004,Budongo (Waibira),Waibira (Individual 79),0.60321819131267,48.92118705548776,short,2.384080545409061,1427.0,2020.0,02,04
441,Eastern,Budongo,Waibira,Individual 77,05.02.20,0.71238,3,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.582855,582.855,Budongo (Waibira),Waibira (Individual 77),0.6363644020449817,127.27288040899634,short,1.0,1426.0,2020.0,02,05
441,Eastern,Budongo,Waibira,Individual 77,05.02.20,0.71238,3,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.129523,129.523,Budongo (Waibira),Waibira (Individual 77),0.6363644020449817,127.27288040899634,long,1.0,1426.0,2020.0,02,05
442,Eastern,Budongo,Waibira,Individual 83,05.02.20,0.69619,3,With,Unk,Unk,0,0,NV,NV,Traveling,1,0.051809,51.809,Budongo (Waibira),Waibira (Individual 83),0.8511637661091546,170.2327532218309,medium,1.0,1426.0,2020.0,02,05
442,Eastern,Budongo,Waibira,Individual 83,05.02.20,0.69619,3,With,Unk,Unk,0,0,NV,NV,Traveling,2,0.644379,644.379,Budongo (Waibira),Waibira (Individual 83),0.8511637661091546,170.2327532218309,short,1.0,1426.0,2020.0,02,05
449,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.78604,7,With,Climax,Climax,2,2,NV,NV,Resting,1,0.091756,91.756,Budongo (Waibira),Waibira (Individual 92),0.345602147384754,44.52661211912647,short,0.0,1425.0,2020.0,02,06
449,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.78604,7,With,Climax,Climax,2,2,NV,NV,Resting,2,0.088697,88.697,Budongo (Waibira),Waibira (Individual 92),0.345602147384754,44.52661211912647,short,0.0,1425.0,2020.0,02,06
449,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.78604,7,With,Climax,Climax,2,2,NV,NV,Resting,3,0.177394,177.394,Budongo (Waibira),Waibira (Individual 92),0.345602147384754,44.52661211912647,short,0.0,1425.0,2020.0,02,06
449,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.78604,7,With,Climax,Climax,2,2,NV,NV,Resting,4,0.085639,85.63900000000001,Budongo (Waibira),Waibira (Individual 92),0.345602147384754,44.52661211912647,short,0.0,1425.0,2020.0,02,06
